Gene,total_variants,variants_with_any_failure,any_failure_rate,avg_predictors_failed,SIFT_failure_rate,PolyPhen_failure_rate,CADD_failure_rate,REVEL_failure_rate
NSUN2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NTAQ1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
NTMT2,4,1,0.25,0.25,0.0,0.0,0.25,0.0
NTRK1,10,3,0.3,0.3,0.1,0.0,0.2,0.0
NTRK3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NTSR1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
NUAK2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUBP2,3,0,0.0,0.0,0.0,0.0,0.0,0.0
NUBPL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUDCD1,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
NUDCD3,2,1,0.5,1.0,0.5,0.0,0.5,0.0
NUDT12,2,1,0.5,0.5,0.0,0.0,0.5,0.0
NUDT22,5,3,0.6,1.0,0.2,0.2,0.6,0.0
NUDT6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT7,1,1,1.0,3.0,1.0,1.0,1.0,0.0
NUGGC,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
NUMA1,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
NUMB,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUP107,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUP133,2,1,0.5,0.5,0.0,0.0,0.0,0.5
NUP153,2,0,0.0,0.0,0.0,0.0,0.0,0.0
NUP205,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUP210,4,0,0.0,0.0,0.0,0.0,0.0,0.0
NUP58,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUP62CL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUS1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NUTM1,2,2,1.0,1.0,1.0,0.0,0.0,0.0
NUTM2F,1,1,1.0,1.0,1.0,0.0,0.0,0.0
NWD1,4,2,0.5,0.75,0.0,0.25,0.5,0.0
NXF3,2,1,0.5,0.5,0.5,0.0,0.0,0.0
NXNL1,3,2,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
NXPE1,1,1,1.0,4.0,1.0,1.0,1.0,1.0
NXPE4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
NYNRIN,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OAF,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OAS1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OAS3,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
OASL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OAT,6,3,0.5,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666
OBP2A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OCA2,18,8,0.4444444444444444,1.1111111111111112,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.1111111111111111
OCRL,9,0,0.0,0.0,0.0,0.0,0.0,0.0
ODAD1,1,1,1.0,2.0,1.0,1.0,0.0,0.0
ODAD2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
ODAD3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
ODAPH,1,1,1.0,1.0,0.0,1.0,0.0,0.0
ODF2L,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OGA,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OGDHL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OGFOD3,2,1,0.5,2.0,0.5,0.5,0.5,0.5
OGFRL1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OGG1,12,6,0.5,1.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25
OGT,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OIT3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OLFM2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OLFML1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
OLFML2A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OLFML2B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OMA1,2,2,1.0,3.5,1.0,1.0,1.0,0.5
OMD,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OMG,1,1,1.0,2.0,1.0,0.0,1.0,0.0
ONECUT1,1,1,1.0,2.0,1.0,1.0,0.0,0.0
OOEP,2,2,1.0,1.5,1.0,0.5,0.0,0.0
OPA1,14,2,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
OPN1LW,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
OPRK1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OPRM1,5,4,0.8,2.0,0.8,0.6,0.6,0.0
OPTN,2,2,1.0,3.0,0.5,1.0,1.0,0.5
OR10A4,4,3,0.75,2.0,0.75,0.75,0.5,0.0
OR10A5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR10AD1,2,1,0.5,1.5,0.5,0.5,0.5,0.0
OR10C1,5,4,0.8,1.6,0.8,0.4,0.4,0.0
OR10G9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR10H2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR10H4,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
OR10P1,3,2,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
OR10Q1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR10T2,2,1,0.5,0.5,0.0,0.5,0.0,0.0
OR10V1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR10W1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR11H6,5,2,0.4,0.8,0.4,0.2,0.2,0.0
OR11L1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR12D3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR13C5,4,2,0.5,0.75,0.25,0.5,0.0,0.0
OR13C8,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR13C9,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR13F1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR13H1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR13J1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR14I1,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
OR14J1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR1A2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR1E1,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR1E2,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR1G1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR1I1,6,4,0.6666666666666666,1.1666666666666667,0.5,0.5,0.16666666666666666,0.0
OR1J2,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR1L1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR1L3,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR1L6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR1Q1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR2A14,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR2A25,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2AE1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2B2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2B6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2C1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR2C3,2,2,1.0,1.5,1.0,0.0,0.5,0.0
OR2D2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2D3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR2F2,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR2G2,1,1,1.0,2.0,1.0,1.0,0.0,0.0
OR2H1,2,1,0.5,1.5,0.5,0.5,0.5,0.0
OR2H2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2L13,1,1,1.0,1.0,0.0,1.0,0.0,0.0
OR2L3,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR2S2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR2T33,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR2T34,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR2W3,2,2,1.0,1.0,0.5,0.0,0.0,0.5
OR2Y1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR3A1,1,1,1.0,4.0,1.0,1.0,1.0,1.0
OR4A16,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR4A47,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
OR4B1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR4C13,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR4C6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR4D2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR4D6,1,1,1.0,2.0,1.0,0.0,1.0,0.0
OR4K1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR4K2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR4L1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR4N2,2,2,1.0,1.0,1.0,0.0,0.0,0.0
OR4X1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
OR51B4,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR51B5,2,2,1.0,3.0,1.0,1.0,1.0,0.0
OR51B6,4,2,0.5,0.75,0.25,0.5,0.0,0.0
OR51S1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR52B6,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
OR52D1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR52E6,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR52J3,2,1,0.5,1.0,0.5,0.0,0.5,0.0
OR52K2,2,2,1.0,1.0,1.0,0.0,0.0,0.0
OR52M1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR52N2,2,1,0.5,1.5,0.5,0.5,0.5,0.0
OR52N5,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR56B1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR5A2,1,1,1.0,2.0,0.0,1.0,1.0,0.0
OR5AP2,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR5B12,4,0,0.0,0.0,0.0,0.0,0.0,0.0
OR5B21,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR5D14,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR5D18,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR5F1,1,1,1.0,2.0,1.0,1.0,0.0,0.0
OR5H14,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR5I1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR5K3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR5L2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR5M11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR5V1,2,2,1.0,2.5,1.0,1.0,0.5,0.0
OR5W2,2,1,0.5,0.5,0.5,0.0,0.0,0.0
OR6C1,2,2,1.0,2.0,1.0,0.5,0.5,0.0
OR6C65,2,2,1.0,2.0,1.0,0.5,0.5,0.0
OR6C70,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR6K2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR6K3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR6S1,3,3,1.0,2.6666666666666665,1.0,0.6666666666666666,1.0,0.0
OR6T1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR7C1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR7C2,2,2,1.0,3.5,1.0,1.0,1.0,0.5
OR7D4,2,1,0.5,1.0,0.5,0.5,0.0,0.0
OR7G1,3,3,1.0,1.3333333333333333,1.0,0.3333333333333333,0.0,0.0
OR8B4,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OR8D4,2,1,0.5,1.5,0.5,0.5,0.5,0.0
OR8H1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OR8H2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OR8H3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR8I2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR8K1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OR8K5,2,2,1.0,2.5,1.0,1.0,0.5,0.0
OR8U1,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
ORAI2,1,1,1.0,2.0,1.0,1.0,0.0,0.0
ORC1,4,3,0.75,0.75,0.75,0.0,0.0,0.0
ORC2,2,2,1.0,2.5,1.0,0.5,1.0,0.0
ORC3,3,3,1.0,2.0,0.6666666666666666,0.3333333333333333,1.0,0.0
ORC4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ORC5,1,1,1.0,4.0,1.0,1.0,1.0,1.0
ORC6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ORM1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ORM2,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OS9,1,1,1.0,2.0,1.0,0.0,1.0,0.0
OSBPL3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL5,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OSBPL7,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OSCP1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OSGEP,5,2,0.4,0.6,0.2,0.0,0.0,0.4
OSGIN2,1,1,1.0,2.0,0.0,1.0,1.0,0.0
OSM,1,1,1.0,3.0,1.0,1.0,1.0,0.0
OSMR,2,1,0.5,1.5,0.5,0.5,0.5,0.0
OTC,34,11,0.3235294117647059,0.5294117647058824,0.23529411764705882,0.14705882352941177,0.08823529411764706,0.058823529411764705
OTOF,8,3,0.375,0.625,0.25,0.125,0.125,0.125
OTOP1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OTOS,2,0,0.0,0.0,0.0,0.0,0.0,0.0
OTUD6B,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OTULIN,3,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
OTULINL,1,1,1.0,1.0,0.0,0.0,1.0,0.0
OVCH1,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
OVGP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OXCT1,4,1,0.25,0.25,0.25,0.0,0.0,0.0
OXR1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
OXSR1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
OXTR,1,0,0.0,0.0,0.0,0.0,0.0,0.0
P2RX3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
P2RX4,2,2,1.0,2.5,1.0,0.5,1.0,0.0
P2RY10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
P2RY2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
P3H1,1,1,1.0,4.0,1.0,1.0,1.0,1.0
P3H4,1,1,1.0,1.0,0.0,0.0,1.0,0.0
P4HA2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
P4HTM,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PAAF1,2,2,1.0,1.5,0.0,0.5,1.0,0.0
PABPC1L,1,1,1.0,1.0,0.0,0.0,1.0,0.0
PACS1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
PACS2,2,1,0.5,1.0,0.0,0.5,0.0,0.5
PACSIN3,1,1,1.0,3.0,1.0,1.0,1.0,0.0
PADI3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PADI4,3,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
PAEP,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PAFAH1B1,3,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
PAH,68,15,0.22058823529411764,0.3088235294117647,0.08823529411764706,0.16176470588235295,0.029411764705882353,0.029411764705882353
PAK6,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
PALB2,21,11,0.5238095238095238,1.380952380952381,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.0
PALD1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PALM,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PALM2AKAP2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PALMD,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PANK2,8,4,0.5,0.875,0.375,0.375,0.125,0.0
PANK4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PANX3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PAPLN,2,1,0.5,1.5,0.5,0.5,0.5,0.0
PAPPA,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PAQR7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PARD3,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PARD3B,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PARK7,3,3,1.0,2.6666666666666665,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666
PARL,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PARN,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PARP1,4,2,0.5,1.0,0.25,0.25,0.5,0.0
PARP10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PARP12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PARP15,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PARP2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
PARP4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PARP9,2,1,0.5,1.0,0.0,0.5,0.5,0.0
PARPBP,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PASK,5,1,0.2,0.2,0.2,0.0,0.0,0.0
PATJ,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
PATL2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PATZ1,1,1,1.0,1.0,1.0,0.0,0.0,0.0
PAWR,2,1,0.5,1.0,0.0,0.5,0.5,0.0
PAX1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PAX2,7,0,0.0,0.0,0.0,0.0,0.0,0.0
PAX3,8,2,0.25,0.375,0.125,0.125,0.125,0.0
PAX4,2,2,1.0,4.0,1.0,1.0,1.0,1.0
PAX5,5,4,0.8,2.4,0.6,0.4,0.8,0.6
PAX6,4,2,0.5,1.5,0.5,0.5,0.25,0.25
PAX8,2,2,1.0,2.0,0.5,1.0,0.5,0.0
PAXIP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PBK,1,1,1.0,2.0,1.0,0.0,1.0,0.0
PBLD,2,2,1.0,1.5,0.5,0.0,1.0,0.0
PBRM1,9,9,1.0,2.2222222222222223,0.4444444444444444,0.6666666666666666,1.0,0.1111111111111111
PBXIP1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PC,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PCARE,2,1,0.5,1.5,0.5,0.5,0.5,0.0
PCBD1,2,1,0.5,0.5,0.0,0.5,0.0,0.0
PCCA,3,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
PCCB,7,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH15,2,2,1.0,3.0,1.0,1.0,1.0,0.0
PCDH19,10,4,0.4,1.0,0.3,0.3,0.3,0.1
PCDH8,2,1,0.5,2.0,0.5,0.5,0.5,0.5
PCDHA1,1,1,1.0,4.0,1.0,1.0,1.0,1.0
PCDHA10,2,1,0.5,0.5,0.0,0.0,0.5,0.0
PCDHA2,2,1,0.5,0.5,0.5,0.0,0.0,0.0
PCDHA3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA5,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA9,2,2,1.0,1.0,1.0,0.0,0.0,0.0
PCDHB1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB15,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB7,3,2,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0
PCDHB8,1,1,1.0,3.0,1.0,1.0,1.0,0.0
PCDHGA1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGA8,1,1,1.0,1.0,1.0,0.0,0.0,0.0
PCDHGB2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PCDHGB6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PCK1,2,2,1.0,2.0,0.5,0.5,1.0,0.0
PCK2,1,1,1.0,1.0,0.0,0.0,1.0,0.0
PCLAF,1,1,1.0,3.0,1.0,1.0,1.0,0.0
PCM1,6,5,0.8333333333333334,1.5,0.5,0.5,0.5,0.0
PCMT1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCNA,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PCNT,7,1,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
PCNX1,2,2,1.0,2.0,0.5,0.5,1.0,0.0
PCNX3,3,2,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
PCNX4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCOLCE2,2,1,0.5,1.0,0.5,0.0,0.5,0.0
PCSK1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK7,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
PCSK9,11,4,0.36363636363636365,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.18181818181818182
PCTP,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PCYOX1L,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PCYT1A,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PDCD11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PDE11A,1,1,1.0,1.0,0.0,0.0,1.0,0.0
PDE12,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDE3A,3,3,1.0,1.3333333333333333,0.3333333333333333,0.0,0.0,1.0
PDE4B,1,1,1.0,1.0,1.0,0.0,0.0,0.0
PDE4C,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4D,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PDE5A,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PDE6A,7,6,0.8571428571428571,1.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285
PDE6B,3,1,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
PDE6C,2,1,0.5,1.5,0.5,0.5,0.5,0.0
PDE8B,1,1,1.0,3.0,1.0,1.0,0.0,1.0
PDF,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFRA,5,4,0.8,3.2,0.8,0.8,0.8,0.8
PDGFRB,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PDHA1,8,3,0.375,0.625,0.125,0.25,0.125,0.125
PDHB,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDHX,2,2,1.0,2.5,0.5,0.5,1.0,0.5
PDIA2,3,2,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
PDIA6,1,1,1.0,2.0,1.0,0.0,1.0,0.0
PDILT,2,1,0.5,1.5,0.5,0.5,0.5,0.0
PDK4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,1,1,1.0,3.0,1.0,1.0,1.0,0.0
PDLIM7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDX1,2,2,1.0,3.5,0.5,1.0,1.0,1.0
PDXK,1,1,1.0,3.0,1.0,1.0,0.0,1.0
PDYN,5,1,0.2,0.8,0.2,0.2,0.2,0.2
PDZD2,2,1,0.5,1.5,0.5,0.5,0.5,0.0
PDZD7,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PDZRN4,1,1,1.0,2.0,0.0,1.0,1.0,0.0
PEAK1,4,1,0.25,0.5,0.25,0.0,0.25,0.0
PEBP4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PEG3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PEMT,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PENK,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PEPD,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PER1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PER2,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PER3,4,1,0.25,0.75,0.25,0.25,0.25,0.0
PES1,1,1,1.0,3.0,1.0,1.0,1.0,0.0
PEX1,7,2,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0
PEX10,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PEX11G,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PEX14,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PEX16,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PEX2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PEX6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
PEX7,1,1,1.0,1.0,0.0,1.0,0.0,0.0
PFKL,1,1,1.0,1.0,0.0,0.0,1.0,0.0
PFKM,3,0,0.0,0.0,0.0,0.0,0.0,0.0
PGAM2,2,1,0.5,1.0,0.5,0.5,0.0,0.0
PGAP2,2,2,1.0,2.0,0.5,0.5,0.5,0.5
PGAP3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PGBD1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PGD,1,1,1.0,3.0,1.0,1.0,1.0,0.0
PGK1,2,1,0.5,0.5,0.0,0.0,0.5,0.0
PGLYRP2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
PGLYRP3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PGLYRP4,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PGM1,4,1,0.25,0.5,0.25,0.0,0.25,0.0
PGM2L1,1,1,1.0,2.0,1.0,0.0,1.0,0.0
PGM3,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PGPEP1L,1,0,0.0,0.0,0.0,0.0,0.0,0.0
PGR,5,3,0.6,1.0,0.6,0.0,0.4,0.0
PHETA2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
